items,item_order_cnt,often_purchased,rare_purchased,support,1_freq_confidence,2_freq_confidence,3_freq_confidence
Box 4p Tights,13433,"['40 den 2p Tights', 'Small dot 1p Tights', 'Shape Up 30 den 1p Tights']","['Bob v-neck 2-pack', 'Bling bling', 'Cavalier lace top']",0.002498922894099841,0.030670736246556987,0.02918186555497655,0.027023003052184916
Jennifer (1),13373,"['Luna skinny RW', 'Tilly (1)', 'Despacito']","['Avignon', 'Hilly Biker 2pk LT', 'ROBIN HOOD']",0.002487761174927207,0.029911014731174756,0.021685485680101698,0.021535930606445822
RONNY REG RN T-SHIRT,13267,"['PETAR SWEATSHIRT', 'RICHIE HOOD', 'R-NECK SS BASIC FIT']","['Just for Life Tie Brief', 'Magnolia', 'Cinderella fold fluff']",0.0024680421377222205,0.06452099193487601,0.045300369337453836,0.03904424511946936
Frille,13123,"['Tilly', 'Kelso HW fancy', 'Tiblisi paperwaist tapered']","['Beach straight dressed trs', 'Samantha', 'Ruccola']",0.0024412540117078993,0.04678808199344662,0.04076811704640707,0.03764383144098148
Tequila shorts denim/fancy,13021,"['Khloe RW', 'Ozzy Denim Shorts', 'Tequila shorts (1)']","['Romeo dress', 'Bandit Babe Swimsuit', 'Palm dress']",0.002422279089114422,0.09423239382535903,0.07887259043084248,0.07303586514092619
Son V-neck,12999,"['Jade HW Skinny Denim TRS', 'Luna skinny RW', 'Sirpa Basic TVP']","['Vanessa rib', 'Shake it in twist brief', 'Tanya mock neck L/S']",0.0024181864587511227,0.04038772213247173,0.034694976536656666,0.0321563197169013
Ridge,12973,"['Luna skinny RW', 'Bama', 'Janet sweater']","['Vovve shorts', 'Asta (1)', 'Sandy HW wide full']",0.0024133497137763145,0.04031449934479303,0.03908116858089879,0.035227009943729286
claudine,12906,"['Moa tank', 'Claudine (1)', 'Claudine']","['Anonymous dress', 'DIV Nicky tank top', 'Super Skinny H.W Star']",0.00240088579403354,0.05726018905935224,0.05439330543933055,0.05036417170308384
Glamping.(1),12851,"['Tonia shorts', 'Kelso HW fancy', 'Tequila shorts denim/fancy']","['Beach Please Push Bra', 'Carla parka', 'Annelien Hoodie Dress']",0.0023906542181252924,0.05470391409228854,0.036106139600031124,0.03167068710606179
OP Brazilian 2p Low (Acacia),12839,"['OP Cheeky hipster 2p', '7p Basic Shaftless', 'OP T-shirt Milano']","['Brenda elastic(1)', 'Simona', 'Malin Leggings']",0.0023884218742907656,0.028662668432120883,0.02484617182023522,0.02383363190279617
Maja Cardigan TVP,12798,"['Jade HW Skinny Denim TRS', 'Tilly (1)', 'Sirpa Basic TVP']","['Fissa Thong 5pk', 'Angela M-gown (J)', 'Charlotte PushMelbourne']",0.0023807946995227994,0.031020471948741992,0.027582434755430537,0.026722925457102673
Haze LS,12792,"['Shenzi LP', 'Brittany LS', 'Becka hoodie']","['Amelie', 'Stureby', '6p Claw']",0.0023796785276055357,0.04815509693558474,0.04307379612257661,0.032520325203252036
Timeless Cheeky Brief,12769,"['Timeless Midrise Brief', 'Timeless Push Triangle(1)', 'Desert Top']","['Jackie cable vest', 'CSP Jules top', 'CERISE top']",0.0023753998685893596,0.28522202208473646,0.15608113399639753,0.15028584853943144
Mia,12740,"['Strawberry HW pullon', 'Chestnut strap top', 'Tilly (1)']","['Hilton', 'Trisha tee dress(1)', 'Pomme tunic']",0.0023700050376559197,0.04733124018838305,0.03979591836734694,0.0390894819466248
Bama(1),12617,"['Sirpa Basic TVP', 'Peg', 'Luna skinny RW']","['Hilton', 'Space Dungaree', 'Skinny 5pkt Midprice']",0.0023471235133520206,0.06380280573828961,0.05936434968693033,0.05024966315288896
Tonia shorts,12596,"['Glamping.(1)', 'Kajsa HW', 'Cat Tee.']","['Orlando Push Melbourn', 'Hedda HW leggings', 'Strong seamless Bralette']",0.0023432169116415985,0.05644649094950778,0.04652270562083201,0.04310892346776755
Heavy jsy long leg,12562,"['Luna skinny RW', 'Malin Leggings', 'Tess Tee.']","['Biarritz', 'Ellen 3p tanga thong LR', 'Riri sandalina']",0.002336891937443773,0.03152364273204904,0.028976277662792548,0.027543384811335773
Drizzle,12512,"['Tilly (1)', 'Mia', 'Tiara HW cropped']","['Support 20 den 1p tights', 'Kendrick Push Melbourne Strap', 'Haze LS']",0.002327590504799911,0.038283248081841435,0.025735294117647058,0.025415601023017903
Jennifer Top,12402,"['Timeless Midrise Brief', 'Tilly (1)', 'Prima']","['Georgia leggings', 'Debra Tee', 'Skirt Torn']",0.002307127352983416,0.0429769392033543,0.03862280277374617,0.028785679729075954
Luna skinny 5 pkt,12348,"['Jade Denim TRS', 'Julia RW Skinny Denim TRS', 'Madison skinny HW (1)']","['Emma Roll Neck TVP', 'Aleksandra', 'Rio OPT 2']",0.0022970818057280453,0.04972465176546809,0.03935860058309038,0.036848072562358274
Superwoman Superpush,12340,"['Simple as that Cheeky Tanga', 'Desert Highwaist Cheeky Brazil', 'Shake it in Balconette']","['Cayenne', 'Control Top 30 den 1p Tights', 'Nicole Highwaist']",0.0022955935765050276,0.13776337115072934,0.10810372771474878,0.08217179902755267
Bella l/s,12314,"['Luna skinny RW', 'Thelma tie top', 'Kanta slacks RW']","['Tequila denim', 'Florence Jumpsuit', 'Shorts Slim Midas (1)']",0.00229075683153022,0.0317524768556115,0.028666558388825727,0.02639272372908884
Talia (1),12295,"['Nora T-shirt', 'Tilly.', 'Bob V-neck']","['Steam smock top', 'Buzz SP Bralette', 'Ruffle Tanga']",0.0022872222871255523,0.07612850752338349,0.0494509963399756,0.04676697844652298
Antonia heavy t-shirt,12273,"['Tilly (1)', 'Cat Tee.', 'Nora T-shirt']","['Tiger Cheeky Brief', 'Time for Tie Triangle Top', 'Jaguar']",0.002283129656762253,0.0840055406176159,0.03691029088242483,0.030554876558298704
Bradley.,12230,"['Sandrine', 'Luna skinny RW', 'Jade HW Skinny Denim TRS']","['Boyfriend Shorts', 'Gemma Woven TRS', 'Carla longleg']",0.0022751304246885324,0.04816026165167621,0.03892068683565004,0.03344235486508586
Tilly.,12166,"['Tilly (1)', 'Tilly', 'Nora T-shirt']","['Sporty Spice Highwaist Brazil', 'Siri Basic Cardigan', 'Posh Swimsuit']",0.0022632245909043895,0.10397830018083183,0.07668913365115897,0.07266151569949038
IZZY TEE,12165,"['SUPREME RW tights', 'HAVANA HW tights', 'SPEEDY CONSCIOUS TEE']","['Orvar strap top', 'POLLY BLOUSE', 'Pinsher']",0.002263038562251512,0.11960542540073983,0.06798191533086724,0.03847102342786683
Cissi tube top,12148,"['Goldie tank top', 'Therese tee', 'Brit Baby Tee']","['Morris', 'Class Ritva earring', 'Irma sweater']",0.0022598760751525995,0.03169245966414225,0.02082647349357919,0.02074415541652947
Iris Linen Jogger R.W TVP,12111,"['Tiblisi paperwaist tapered', 'Tilly (1)', 'Primo slacks']","['Vichy 5pkt slim trouser', 'Winnie top', 'Dalila sweater']",0.002252993014996142,0.04054165634547106,0.039468252002311945,0.035835191148542646
Rose thong 7-pack(1),12074,"['7p Basic Shaftless', 'Tilly (1)', 'Tilda tank']","['Lee longsleeve', 'California King Tanga', 'Julia RW Denim TRS']",0.0022461099548396844,0.044227265197946,0.028905085307271823,0.02882226271326818
Desert Top,12069,"['Timeless Midrise Brief', 'Timeless Cheeky Brief', 'Simple as That Triangle Top']","['Raspberry', 'Alm Trench', 'Eagle Slim PU TRS']",0.002245179811575298,0.23581075482641478,0.15891954594415444,0.1310796254867843
Tara turtleneck top,12059,"['Jade HW Skinny Denim TRS', 'Minja top', 'Luna skinny RW']","['Ohlsson', 'ED Marcie dress', 'Bagira Thong Mynta 2p']",0.002243319525046526,0.03897503938966747,0.033667799983414876,0.033419023136246784
The Low Line Highwaist,12021,"['Sweet and Bitter Top', 'Buckle Up Triangle Top', 'Sweet & Bitter Mid Tie Brief']","['V-neck strap top seamless', 'Basic 7p Shaftless', 'Cayenne balconette']",0.002236250436237191,0.10905914649363614,0.09375259961733633,0.06621745279094918
Skirt Mini,11944,"['Luna skinny RW', 'Pamela Shorts HW', 'Skirt Shine']","['200 den 1p leggings', 'SIGNE BOAT NECK', 'Suzuki shopper']",0.002221926229965644,0.03633623576691226,0.029470864032150032,0.028466175485599463
Matey(1),11904,"['Bama(1)', 'Cinderella fold', 'Alex sweater']","['Nika vest', 'Pluto slacks RW', 'NORA RW shorts']",0.002214485083850555,0.053343413978494625,0.04485887096774194,0.044270833333333336
Bird tee,11869,"['Tilly (1)', 'Greta', 'Talia (1)']","['Leia Parka', 'Cricket', 'Cassis']",0.002207974080999852,0.06883477967815317,0.04389586317297161,0.042463560535849695
Love Affair Triangle Top,11797,"['Walk Away Highwaist Brief', 'Simple as That Triangle Top', 'Timeless Midrise Brief']","['Mermaid Push Bra', 'Nicole LL PJ (J)', 'Debra Tee']",0.0021945800179926913,0.18140205136899212,0.1776722895651437,0.15385267440874797
Twenty HW tapered,11781,"['Pluto RW slacks (1)', 'Luna skinny RW', 'Primo slacks']","['Ohlsson', 'Charlotte strappy thong', 'Abia Dress']",0.0021916035595466554,0.05296664120193532,0.051353874883286646,0.04549698667345726
Tove,11730,"['Kelso HW fancy', 'Villi Body', 'Prima(1)']","['Pinky loose tank (C)', 'Dina', 'Samantha slip skirt PI']",0.002182116098249917,0.059846547314578,0.040068201193520885,0.03947144075021313
Shenzi LP,11726,"['Tara turtleneck top', 'Jade HW Skinny Denim TRS', 'Henry polo (1)']","['Izzy loose tee', 'Money tee TVP', 'Margarita Push w. Back Detail']",0.002181371983638408,0.04536926488146,0.044175336858263685,0.03215077605321508
Rachel LS TVP,11684,"['Brittany LS', 'Luna skinny RW', 'Sirpa Basic TVP']","['Mom Fit Trash', 'California King Tanga', 'Eve Cardigan']",0.002173558780217564,0.06496062992125984,0.037915097569325575,0.03457719958918179
Sibling HW,11680,"['Kajsa HW', 'Vivaldi', 'Macarena']","['Tahiti shirt dress', 'BYRON ancle HW tights', 'Pomme tunic']",0.0021728146656060554,0.10008561643835616,0.05813356164383562,0.049315068493150684
20 den 2p Tights,11618,"['Support 40 den 1p Tights', 'Highwaist 30 den 1p Tights', 'Box 4p Tights']","['Dress Safari', 'Venice Shorts', 'Moss PU Biker Jacket']",0.002161280889127667,0.04312274057496988,0.039163367188844896,0.037614047168187295
Harrison short sleeve top CN,11617,"['Harrison', 'Pluto RW slacks (1)', 'Laura short sleeve polo']","['Beach straight dressed trs', 'Kat dress', 'Casper c&s push']",0.0021610948604747896,0.1290350348627012,0.032366359645347335,0.030558664026857193
Isabella,11568,"['Gyda!', 'Luna skinny RW', 'Kanta slacks RW']","['Marais', 'Fakir', 'FLORIDA TIGHTS']",0.0021519794564838057,0.03613416320885201,0.029391424619640387,0.028699861687413553
ED Pamela (1),11541,"['Ozzy Denim Shorts', 'Khloe RW', 'Kelso HW fancy']","['Ilse padded softbra', 'Alpha top', 'Teddy turtleneck']",0.0021469566828561204,0.0617797417901395,0.06108656095658955,0.03881812667879733
Alex Jogger (J),11538,"['Tilly (1)', 'Jade HW Skinny Denim TRS', 'Luna skinny RW']","['Sonja top', 'Freja tank top', 'Anders Super Push Bra']",0.0021463985968974883,0.03553475472352227,0.024614317906049576,0.022707574969665453
Lazer Razer Adj. push triangle,11524,"['Timeless Midrise Brief', 'New Girl Push Top', 'Simple as That Triangle Top']","['Harmony Loose T-Shirt', 'H2 Canna top PI', 'Bengal Scarf']",0.0021437941957572074,0.17702186740715029,0.12460951058660187,0.10091981950711558
Madison skinny HW,11510,"['Jade HW Skinny Denim TRS', 'Luna skinny RW', 'Jade Denim TRS']","['Hilton', 'Khloe Kim set', 'Eliza RW linen slack']",0.002141189794616926,0.1524761077324066,0.10799304952215465,0.05577758470894874
Vanessa 2-pack,11438,"['ESSENTIAL TANKTOP LACE TVP', 'Amanda Rib', 'Tilda tank']","['Flirty Evy necklace', 'Baby Lock Me Up SP', 'Cayenne']",0.0021277957316097654,0.059450952963804864,0.034184297954187794,0.03331001923413184
BOULEVARD TEE TVP,11320,"['Jade HW Skinny Denim TRS', 'Ozzy Denim Shorts', 'Brit Baby Tee']","['Push up 70 den 1p Tights', 'Charlotte Unpadded Wire', 'Katie Skirt']",0.002105844350570252,0.05415194346289753,0.05282685512367491,0.05167844522968198
Alex Trs (J),11238,"['Olga LL PJ (J)', 'Jade HW Skinny Denim TRS', 'Tilly (1)']","['Adhesive Nipple Covers 1pk', 'Shake it in shape swimsuit', 'Roxy']",0.002090590001034319,0.028919736607937355,0.02402562733582488,0.020466275137924896
Knot Bitter Top,11149,"['Timeless Midrise Brief', 'Simple as That Triangle Top', 'Wowcha Top']","['Freud', 'Xtina Bandeau', 'Liza 3p thong micro']",0.0020740334509282456,0.2358059018746076,0.10592878285047987,0.09202619068974796
Thyme top,11136,"['Asa smock top', 'Timeless Midrise Brief', 'Amalia']","['Izzy loose tee', 'Everlacing Love Brief', 'Goji dress w']",0.0020716150784408417,0.0334051724137931,0.030352011494252873,0.027658045977011495
Ivy jumpsuit w,11088,"['Kelso HW fancy', 'Panda skate dress j', 'Coral jumpsuit']","['Sunspot Seamless Crop Top', 'Siri Cardigan', 'Paloma Heel']",0.0020626857031027348,0.05835137085137085,0.046807359307359304,0.038419913419913417
Greta Ch hipster ctn 3p,11063,"['Ginger Ch hipster ctn 3p', '7p Basic Shaftless', 'Hazelnut Push Melbourne']","['Tropic Like Its Hot Top', 'Julia RW Denim TRS', 'Elina']",0.002058034986780804,0.03199855373768417,0.02937720329024677,0.028563680737593782
Strap top,11048,"['Moa tank', 'Anita Tank (1)', 'Anita Tank']","['Roy Shorts', 'Barry cardigan', 'SKINNY PRICE']",0.0020552445569876456,0.10698769007965242,0.05132150615496017,0.04082186821144099
Lady Di,11047,"['Matey', 'Bama', 'Gyda!']","['New Girl Cheeky Tanga', 'KELLY SHIRT S9', 'MANDY RW biker']",0.002055058528334768,0.027156694125101837,0.02489363628134335,0.023897890830089617
Highwaist 30 den 1p Tights,11018,"['Support 40 den 1p Tights', 'Control Top 30 den 1p Tights', 'Support 20 den 1p tights']","['Sunspot Seamless Crop Top', 'Danny Push up bra', 'Ellen 3p tanga thong LR']",0.0020496636974013287,0.1315120711562897,0.10646215284080596,0.0587220911236159
Juanos,10984,"['Luna skinny RW', 'Bella l/s', 'Bow HW paperwaist']","['Fragola Dress.', 'PC Tina Turner', 'KARIN MID SUPPORT BRA']",0.0020433387232035027,0.03750910415149308,0.024399126001456665,0.020302257829570285
Juan,10962,"['Gwen Jersey Top', 'Jade HW Skinny Denim TRS', 'Lauren']","['Baraboom throw-on', 'Tigra knitted headband', 'Hawlin Head Band']",0.0020392460928402036,0.04077723043240285,0.04032110928662653,0.03585112205801861
Brooke Shorts R.W,10939,"['Ozzy Denim Shorts', 'Pamela Shorts HW', 'Tequila shorts (1)']","['Margarita Mynta Thong', 'Sebi', 'Woody (1)']",0.0020349674338240274,0.0945241795410915,0.07176158698235671,0.055763780967181646
Ellen Thong (Malva) L 3pk,10896,"['7p Basic Shaftless', 'Rose thong', 'Lily Thong (Malva) 3pk']","['All That Jazz Push Up Bra', 'Pick Up Top', 'Zorro half-zip sweater']",0.0020269682017503062,0.039647577092511016,0.03303964757709251,0.03203010279001468
Mom HW Ankle Consc,10895,"['Perrie Slim Mom Denim TRS', 'Jade HW Skinny Denim TRS', 'Vintage Slim HW ankle consc.']","['Ruccola', 'Liza Superpush (Andes) 2pk', 'Lily dress W']",0.002026782173097429,0.1106929784304727,0.07397888939880679,0.06883891693437356
New Girl Wide Side Tanga,10795,"['New Girl Push Top - opt2', 'Simple as that Cheeky Tanga', 'Timeless Midrise Brief']","['Tiblisi', 'Melrose 1', 'Nella body']",0.0020081793078097062,0.2015748031496063,0.1843446039833256,0.17202408522464105
Basic 7p Shaftless,10759,"['Tilly (1)', 'Cat Tee.', 'Luna skinny RW']","['Dionne Dress', 'SUPREME conscious', 'Palace strap dress']",0.0020014822763061257,0.028906032159122595,0.02193512408216377,0.02147039687703318
Clarence Push Wireless Farg,10727,"['Hazelnut Push Melbourne', 'Charlotte Brazilian Aza.Low 2p', 'Charlotte bralette laguna opt2']","['V-neck strap top 2-pack', 'Veronica seamless bra', 'FF Carnation check']",0.0019955293594140543,0.05649296168546658,0.032534725459121845,0.026195581243590938
Victoria RW Pull- On TRS,10689,"['Tilly (1)', 'Tiblisi paperwaist tapered', 'Victoria Pull- On TRS']","['Jasba jersey  shacket', 'Liza Superpush (Andes) 2pk', 'SORRENTO trousers']",0.0019884602706047197,0.052203199550940216,0.04649639816633923,0.045654411076807934
Hazelnut Brazilian Azalea Low,10677,"['Charlotte Brazilian Aza.Low 2p', 'Charlotte SP Andes', 'Kendrick Brazilian Anemon']","['Morris', 'Bobby skirt', 'SPEED Post dress']",0.001986227926770193,0.06462489463332396,0.05806874590240704,0.0347475882738597
Griezman,10673,"['Tilly (1)', 'Tiblisi paperwaist tapered', 'Luna skinny RW']","['FF PI Haley dress', 'Enter', 'April']",0.0019854838121586837,0.03307411224585403,0.0311065304975171,0.030450669914738125
Embrace S.Skinny H.W Trash,10656,"['Embrace S.Skinny Ankle H.W', 'Jade Trash HW Skinny Denim TRS', 'Push Up Jegging L.W']","['Carla culotte', 'Hudson shorts TVP', 'Girlfriend']",0.001982321325059771,0.08727477477477477,0.04241741741741742,0.03490990990990991
Billie,10647,"['Tilly (1)', 'Moa tank', 'Tilly']","['Disa', 'Dalila sweater', 'Khloe Kim set']",0.001980647067183876,0.08856955010801165,0.08105569644031183,0.057950596412134875
KELLY SHIRT,10643,"['KELLY SHIRT S.1', 'Jade HW Skinny Denim TRS', 'Cat Tee.']","['Ohlsson', 'Pick Up Top', 'Mary Scarf']",0.001979902952572367,0.04059005919383633,0.03654984496852391,0.028375458047542986
OP T-shirt Milano,10639,"['Samantha Padded T-shirt Milano', 'OP Brazilian 2p Low (Acacia)', 'OP Strapless^']","['Liliana', 'Bella Biker Leggings', 'Coco utility']",0.001979158837960858,0.028104145126421655,0.027164207162327286,0.026788231976689537
Bradley trousers,10610,"['Luna skinny RW', 'Jade HW Skinny Denim TRS', 'Tilly (1)']","['Fragola Dress.', 'Valencia jumpsuit', 'Lilly tank']",0.0019737640070274184,0.04297832233741753,0.038454288407163056,0.03138548539114043
Timeless Padded Swimsuit,10593,"['The Low Line Highwaist', 'Simple as That Triangle Top', 'Timeless Midrise Brief']","['SF PI Marla dress', 'Henrik ballerina', 'V-neck Strap Top.']",0.0019706015199285054,0.0707070707070707,0.07014065892570566,0.06796941376380629
Khloe RW,10566,"['Tequila shorts denim/fancy', 'Ozzy Denim Shorts', 'ED Pamela (1)']","['Fancy Pants', 'Tutti Frutti 3p Hipster Ct', 'Porto Vecchio']",0.00196557874630082,0.12095400340715502,0.0922771152754117,0.06464130229036533
Kelso,10547,"['Drizzle', 'Tilly (1)', 'Chestnut strap top']","['Beetle Beanie new', 'Ibiza HW Woven Relaxed  TRS', 'Make Over Brief']",0.001962044201896153,0.05944818431781549,0.034796624632596945,0.03290035081065706
Austin basic leather hip belt,10543,"['Luna skinny RW', 'Ringo hipbelt', 'Tilly (1)']","['STRONG HW seamless tights', 'Nihon summer slacks', 'Skinny L.W Bargain (1)']",0.001961300087284644,0.029877643934364033,0.023996964810774922,0.01527079578867495
Leona,10526,"['Prima', 'Juan lace strap top', 'Jade HW Skinny Denim TRS']","['Jackie cable vest', 'Sara s/s 2-pack', 'Fraiser Padded Jkt']",0.001958137600185731,0.04550636519095573,0.038761162834885045,0.03752612578377351
Epic Padded Swimsuit,10517,"['Hamilton Swimsuit', 'Simple as That Triangle Top', 'Greece Shape Swimsuit']","['CASSIM SLIM ROLLNECK', 'Girlfriend', 'Charlotte Push Melbourne LP']",0.0019564633423098357,0.06332604354854046,0.04830274793191975,0.03926975373205287
Janet,10474,"['Sirpa Basic TVP', 'Flock (1)', 'Henry polo (1)']","['Vickan baby tee', 'Love Affair High Rise Brief', 'Mama 40 den 2p Tights']",0.001948464110236115,0.07800267328623257,0.05021959136910445,0.046496085545159445
Love Affair High Rise Brief,10441,"['Walk Away Top', 'Timeless Midrise Brief', 'Simple as That Triangle Top']","['Support 70 den 1p Tights', 'Greta ctn brazilian 3p', 'Tahiti shirt dress']",0.0019423251646911665,0.2255531079398525,0.13877981036299206,0.1298726175653673
Jacket Slim,10414,"['Cat Tee.', 'Tilly (1)', 'Luna skinny RW']","['Texas Linen.', 'Topekachu Tanga', 'Topekachu Padded Top']",0.0019373023910634812,0.02064528519300941,0.02026118686383714,0.01930094104090647
Beverly HW Loose Mom Fit Dnm,10362,"['Jade HW Skinny Denim TRS', 'Mom Fit Ultra HW', 'Perrie Trash HW Denim TRS']","['Adhesive Nipple Covers 1pk', 'SKINNY PRICE', 'FLORIDA tights']",0.0019276289011138652,0.09245319436402238,0.055587724377533294,0.05056938814900598
